"category","taxon","island","sample_code","water_depth._m","dist_coast_km","long","lat","substrate_type","sequencin_run","ESVs","Kindgom","Phylum","Class","Order","Family","Genus","Species","X.Subject.accession","X.Identity.percentage","reads","pa","N","site_code"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15242","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_170","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","uncultured","uncultured bacterium             ","JF261920",100,1656,1,24.9045755809311,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15242","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_183","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Pseudahrensia","uncultured bacterium             ","JX984101",100,1014,1,15.2495408448455,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15242","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_187","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","CyanobiumPCC-6307","uncultured bacterium             ","KX504458",98.93,2388,1,35.9131198594586,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15242","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_19","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","uncultured","uncultured bacterium             ","JN838374",100,5479,1,82.3986531448801,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15242","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_197","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula","metagenome              ","OBEP010640800",99.198,621,1,9.33921584284916,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15242","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_203","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula","uncultured bacterium             ","KM356638",98.928,1939,1,29.1606111421651,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15242","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_223","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula","metagenome              ","OBEP010876693",100,717,1,10.7829593547872,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15242","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_28","Bacteria","SAR324clade(MarinegroupB)","unknownclass","unknownorder","unknownfamily","unknowngenus","metagenome              ","OBEP011220317",91.176,16451,1,247.406505363465,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15242","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_349","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured","uncultured Alphaproteobacteria bacterium            ","HM474871",100,1223,1,18.3926907822939,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15242","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_46","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Stappiaceae","Labrenzia","uncultured bacterium             ","JQ179189",100,1585,1,23.8368069418936,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15242","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_494","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fabibacter","uncultured bacterium             ","JQ726887",99.73,7504,1,112.852617849823,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15242","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_56","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","CyanobiumPCC-6307","Synechococcus sp. G4.1            ","DQ248003",100,2944,1,44.2748010327664,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15242","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_6242","Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Gimesiaceae","uncultured","metagenome              ","OBEP011461699",98.656,599,1,9.00835795469669,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15242","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_665","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula","uncultured bacterium             ","KM356638",99.196,706,1,10.617530410711,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15242","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_706","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","uncultured bacterium             ","KC294766",100,1389,1,20.8891639383534,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15242","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_79","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Stappiaceae","Labrenzia","uncultured bacterium             ","KC878358",100,1675,1,25.1903164843355,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15242","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_83","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ahrensia","Ahrensia marina             ","JXMU01000021",100,885,1,13.3095105006788,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_10743","Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured","metagenome              ","OBEP010814158",96.237,520,1,7.49346426066441,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_109","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Marinomonadaceae","Marinomonas","uncultured organism             ","JX194635",99.191,761,1,10.9663967353185,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_1201","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","planctomycete MS3073             ","JF443774",100,450,1,6.48472868711344,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_129","Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","Pseudohaliea","uncultured bacterium             ","JF261849",100,893,1,12.8685838168718,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_135","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Actibacterium","uncultured bacterium             ","KU353917",100,1534,1,22.10571956896,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_1364","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","metagenome              ","OBEP010154778",100,495,1,7.13320155582478,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_141","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","Methyloceanibacter","uncultured bacterium             ","MG002026",100,1201,1,17.3070203404961,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_1439","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Stappiaceae","Roseibium","uncultured bacterium             ","EU917666",98.387,451,1,6.49913919530702,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_1449","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","uncultured organism             ","JN534851",98.663,568,1,8.18516865395651,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_15","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter","marine sediment metagenome            ","UOTE01000255",100,8090,1,116.581011286106,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_152","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Actibacterium","uncultured Alphaproteobacteria bacterium            ","FJ666157",100,1585,1,22.8406554868329,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_1536","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Parasphingopyxis","Parasphingopyxis sp. ER-80            ","KT325195",97.319,735,1,10.5917235222853,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_1631","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter","Aggregatibacter segnis             ","NRCU01000011",100,690,1,9.94325065357393,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_167","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Filomicrobium","metagenome              ","OBEP011474152",100,1009,1,14.5402027673277,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_17","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella","Escherichia coli             ","MVLY01000173",100,908,1,13.0847414397756,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_187","Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","CyanobiumPCC-6307","uncultured bacterium             ","KX504458",98.93,3134,1,45.1625326786967,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_19","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","uncultured","uncultured bacterium             ","JN838374",100,4693,1,67.6285149524963,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_199","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula","uncultured marine bacterium            ","FJ594874",100,463,1,6.67206529363005,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_203","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula","uncultured bacterium             ","KM356638",98.928,1348,1,19.4253650449531,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_242","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","uncultured","uncultured Alphaproteobacteria bacterium            ","EU702821",99.731,749,1,10.7934706369955,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_252","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","Methyloceanibacter","uncultured bacterium             ","KU353888",99.731,1381,1,19.9009118153415,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_265","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Halovulum","uncultured Alphaproteobacteria bacterium            ","FJ912227",97.574,1552,1,22.3651087164446,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_270","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Nautella","Leisingera sp. ANG-Vp            ","JWLD01000096",100,748,1,10.7790601288019,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_28","Bacteria","SAR324clade(MarinegroupB)","unknownclass","unknownorder","unknownfamily","unknowngenus","metagenome              ","OBEP011220317",91.176,712,1,10.2602818338328,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_284","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Litorimicrobium","uncultured bacterium             ","FJ202556",100,855,1,12.3209845055155,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_2848","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Psychroflexus","metagenome              ","OBEP011478198",99.198,809,1,11.6581011286106,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_301","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rubripirellula","metagenome              ","OBEP010979218",100,652,1,9.39565134221769,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_3227","Bacteria","Gemmatimonadota","BD2-11terrestrialgroup","unknownorder","unknownfamily","unknowngenus","uncultured bacterium             ","JN839334",95.467,767,1,11.05285978448,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_348","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","metagenome              ","OBEP011350623",100,1182,1,17.033220684818,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_363","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured","uncultured bacterium             ","KX152423",100,594,1,8.55984186698973,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_369","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Actibacterium","uncultured Alphaproteobacteria bacterium            ","FJ666157",99.731,1002,1,14.4393292099726,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_373","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Actibacterium","uncultured Alphaproteobacteria bacterium            ","FJ666157",99.462,1152,1,16.6009054390104,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_38","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","unknowngenus","uncultured Rhodobacterales bacterium            ","KX602047",98.925,643,1,9.26595676847542,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_4139","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Gilvibacter","Gilvibacter sp. SZ-19            ","CP019333",99.461,421,1,6.06682394949946,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_449","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","Prevotella bivia DSM 20514           ","AJVZ01000012",100,1368,1,19.7135752088248,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_46","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Stappiaceae","Labrenzia","uncultured bacterium             ","JQ179189",100,1374,1,19.8000382579864,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_466","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula","metagenome              ","OBEP010821522",98.396,528,1,7.6087483262131,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_471","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Roseobacter","uncultured bacterium             ","JF261957",100,556,1,8.01224255563349,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_4835","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Rhodopirellula","metagenome              ","OBEP010171703",97.855,1062,1,15.3039597015877,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_499","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","uncultured","uncultured bacterium             ","HE663364",99.465,1315,1,18.9498182745648,"Langkai_1"
"foram","Amphistegina lobifera","Langkai","NBC.LAB.15243","1",42,"119.089104","-5.027039","rubble + algae",2,"ESV_5","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia","uncultured Burkholderia sp.            ","EF016399",100,2196,1,31.6454759931136,"Langkai_1"
